tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
AFP	This study		0.4	186.5	19.6	Y216-4a_LP-DIR-AF	lancaste 2022-03-31 18:23:15	5.61E-06	3.56E-08	3.09E-08	1.38E-08	8	273	Y216-4a_LP-DIR-AF-78	LT-NO:LP-DIR-AF	g	967	pmagpy-4.2.50	Y216-4a	u	0	0	0	0	1	273
AFP	This study		0.4	186.6	19.6	Y216-4a_LP-DIR-AF	lancaste 2022-03-31 18:25:32	5.58E-06	3.49E-08	3.28E-08	9.09E-09	8	273	Y216-4a_LP-DIR-AF-79	LT-AF-Z:LP-DIR-AF	g	968	pmagpy-4.2.50	Y216-4a	u	0.0025	0	0	0	2	273
AFP	This study		0.4	186.6	19.6	Y216-4a_LP-DIR-AF	lancaste 2022-03-31 18:28:05	5.49E-06	3.34E-08	3.05E-08	9.13E-09	8	273	Y216-4a_LP-DIR-AF-80	LT-AF-Z:LP-DIR-AF	g	969	pmagpy-4.2.50	Y216-4a	u	0.005	0	0	0	3	273
AFP	This study		0.4	186.7	19.6	Y216-4a_LP-DIR-AF	lancaste 2022-03-31 18:30:23	5.35E-06	3.34E-08	2.73E-08	8.81E-09	8	273	Y216-4a_LP-DIR-AF-81	LT-AF-Z:LP-DIR-AF	g	97	pmagpy-4.2.50	Y216-4a	u	0.0075	0	0	0	4	273
AFP	This study		0.4	186.7	19.6	Y216-4a_LP-DIR-AF	lancaste 2022-03-31 18:32:40	5.15E-06	3.46E-08	3.13E-08	8.48E-09	8	273	Y216-4a_LP-DIR-AF-82	LT-AF-Z:LP-DIR-AF	g	971	pmagpy-4.2.50	Y216-4a	u	0.01	0	0	0	5	273
AFP	This study		0.3	186.7	19.6	Y216-4a_LP-DIR-AF	lancaste 2022-03-31 18:34:58	4.90E-06	3.02E-08	2.23E-08	8.14E-09	8	273	Y216-4a_LP-DIR-AF-83	LT-AF-Z:LP-DIR-AF	g	972	pmagpy-4.2.50	Y216-4a	u	0.0125	0	0	0	6	273
AFP	This study		0.4	186.7	19.6	Y216-4a_LP-DIR-AF	lancaste 2022-03-31 18:37:15	4.62E-06	2.89E-08	2.82E-08	7.83E-09	8	273	Y216-4a_LP-DIR-AF-84	LT-AF-Z:LP-DIR-AF	g	973	pmagpy-4.2.50	Y216-4a	u	0.015	0	0	0	7	273
AFP	This study		0.4	186.7	19.6	Y216-4a_LP-DIR-AF	lancaste 2022-03-31 18:39:33	4.08E-06	2.50E-08	2.22E-08	7.17E-09	8	273	Y216-4a_LP-DIR-AF-85	LT-AF-Z:LP-DIR-AF	g	974	pmagpy-4.2.50	Y216-4a	u	0.02	0	0	0	8	273
AFP	This study		0.3	187.3	19.6	Y216-4a_LP-DIR-AF	lancaste 2022-03-31 18:41:50	3.65E-06	2.10E-08	1.73E-08	6.71E-09	8	273	Y216-4a_LP-DIR-AF-86	LT-AF-Z:LP-DIR-AF	g	975	pmagpy-4.2.50	Y216-4a	u	0.025	0	0	0	9	273
AFP	This study		0.3	186.8	19.8	Y216-4a_LP-DIR-AF	lancaste 2022-03-31 18:44:07	3.24E-06	1.81E-08	1.44E-08	6.25E-09	8	273	Y216-4a_LP-DIR-AF-87	LT-AF-Z:LP-DIR-AF	g	976	pmagpy-4.2.50	Y216-4a	u	0.03	0	0	0	1	273
AFP	This study		0.3	186.6	19.7	Y216-4a_LP-DIR-AF	lancaste 2022-03-31 18:46:25	2.92E-06	1.61E-08	1.22E-08	6.04E-09	8	273	Y216-4a_LP-DIR-AF-88	LT-AF-Z:LP-DIR-AF	g	977	pmagpy-4.2.50	Y216-4a	u	0.04	0	0	0	11	273
AFP	This study		0.2	186.8	19.9	Y216-4a_LP-DIR-AF	lancaste 2022-03-31 18:48:42	2.75E-06	1.39E-08	4.25E-09	5.87E-09	8	273	Y216-4a_LP-DIR-AF-89	LT-AF-Z:LP-DIR-AF	g	978	pmagpy-4.2.50	Y216-4a	u	0.05	0	0	0	12	273
AFP	This study		0.3	186.7	19.6	Y216-4a_LP-DIR-AF	lancaste 2022-03-31 18:51:00	2.65E-06	1.37E-08	1.37E-08	5.74E-09	8	273	Y216-4a_LP-DIR-AF-90	LT-AF-Z:LP-DIR-AF	g	979	pmagpy-4.2.50	Y216-4a	u	0.06	0	0	0	13	273
AFP	This study		0.3	187.3	19.8	Y216-4a_LP-DIR-AF	lancaste 2022-03-31 18:53:18	2.59E-06	1.35E-08	1.17E-08	5.69E-09	8	273	Y216-4a_LP-DIR-AF-91	LT-AF-Z:LP-DIR-AF	g	98	pmagpy-4.2.50	Y216-4a	u	0.07	0	0	0	14	273
AFP	This study		0.4	186.7	19.8	Y216-4a_LP-DIR-AF	lancaste 2022-03-31 18:55:37	2.56E-06	1.36E-08	1.31E-08	5.66E-09	8	273	Y216-4a_LP-DIR-AF-92	LT-AF-Z:LP-DIR-AF	g	981	pmagpy-4.2.50	Y216-4a	u	0.08	0	0	0	15	273
AFP	This study		0.3	209.8	26	Y216-5a_LP-DIR-AF	lancaste 2022-03-24 17:04:44	3.32E-05	1.05E-07	1.25E-07	8.60E-08	8	273	Y216-5a_LP-DIR-AF-93	LT-NO:LP-DIR-AF	g	982	pmagpy-4.2.50	Y216-5a	u	0	0	0	0		273
AFP	This study		0.4	210.2	26	Y216-5a_LP-DIR-AF	lancaste 2022-04-05 16:04:01	3.31E-05	1.33E-07	1.25E-07	1.20E-07	8	273	Y216-5a_LP-DIR-AF-94	LT-NO:LP-DIR-AF	g	983	pmagpy-4.2.50	Y216-5a	u	0	0	0	0	1	273
AFP	This study		0.3	210.3	25.9	Y216-5a_LP-DIR-AF	lancaste 2022-04-05 16:06:23	3.30E-05	5.16E-08	1.49E-07	7.49E-08	8	273	Y216-5a_LP-DIR-AF-95	LT-AF-Z:LP-DIR-AF	g	984	pmagpy-4.2.50	Y216-5a	u	0.0025	0	0	0	2	273
AFP	This study		0.4	210.2	25.9	Y216-5a_LP-DIR-AF	lancaste 2022-04-05 16:08:45	3.25E-05	6.36E-08	1.83E-07	7.46E-08	8	273	Y216-5a_LP-DIR-AF-96	LT-AF-Z:LP-DIR-AF	g	985	pmagpy-4.2.50	Y216-5a	u	0.005	0	0	0	3	273
AFP	This study		0.3	210.4	25.8	Y216-5a_LP-DIR-AF	lancaste 2022-04-05 16:11:07	3.19E-05	5.36E-08	1.34E-07	7.34E-08	8	273	Y216-5a_LP-DIR-AF-97	LT-AF-Z:LP-DIR-AF	g	986	pmagpy-4.2.50	Y216-5a	u	0.0075	0	0	0	4	273
AFP	This study		0.4	210.3	25.8	Y216-5a_LP-DIR-AF	lancaste 2022-04-05 16:13:29	3.09E-05	7.39E-08	2.24E-07	7.14E-08	8	273	Y216-5a_LP-DIR-AF-98	LT-AF-Z:LP-DIR-AF	g	987	pmagpy-4.2.50	Y216-5a	u	0.01	0	0	0	5	273
AFP	This study		0.2	210.4	25.8	Y216-5a_LP-DIR-AF	lancaste 2022-04-05 16:15:52	2.97E-05	5.36E-08	6.57E-08	6.91E-08	8	273	Y216-5a_LP-DIR-AF-99	LT-AF-Z:LP-DIR-AF	g	988	pmagpy-4.2.50	Y216-5a	u	0.0125	0	0	0	6	273
AFP	This study		0.3	210.3	25.7	Y216-5a_LP-DIR-AF	lancaste 2022-04-05 16:18:15	2.81E-05	5.08E-08	1.22E-07	6.58E-08	8	273	Y216-5a_LP-DIR-AF-100	LT-AF-Z:LP-DIR-AF	g	989	pmagpy-4.2.50	Y216-5a	u	0.015	0	0	0	7	273
AFP	This study		0.3	210.3	25.7	Y216-5a_LP-DIR-AF	lancaste 2022-04-05 16:20:37	2.43E-05	4.95E-08	1.11E-07	5.79E-08	8	273	Y216-5a_LP-DIR-AF-101	LT-AF-Z:LP-DIR-AF	g	99	pmagpy-4.2.50	Y216-5a	u	0.02	0	0	0	8	273
AFP	This study		0.2	210.2	25.7	Y216-5a_LP-DIR-AF	lancaste 2022-04-05 16:22:59	2.02E-05	2.08E-08	5.43E-08	4.90E-08	8	273	Y216-5a_LP-DIR-AF-102	LT-AF-Z:LP-DIR-AF	g	991	pmagpy-4.2.50	Y216-5a	u	0.025	0	0	0	9	273
AFP	This study		0.3	210.4	25.3	Y216-5a_LP-DIR-AF	lancaste 2022-04-05 16:25:22	1.52E-05	3.15E-08	7.26E-08	3.79E-08	8	273	Y216-5a_LP-DIR-AF-103	LT-AF-Z:LP-DIR-AF	g	992	pmagpy-4.2.50	Y216-5a	u	0.03	0	0	0	1	273
AFP	This study		0.3	211.9	24.4	Y216-5a_LP-DIR-AF	lancaste 2022-04-05 16:27:45	1.01E-05	2.29E-08	4.81E-08	2.56E-08	8	273	Y216-5a_LP-DIR-AF-104	LT-AF-Z:LP-DIR-AF	g	993	pmagpy-4.2.50	Y216-5a	u	0.04	0	0	0	11	273
AFP	This study		0.3	211.2	24.7	Y216-5a_LP-DIR-AF	lancaste 2022-04-05 16:30:07	6.69E-06	1.63E-08	2.95E-08	1.72E-08	8	273	Y216-5a_LP-DIR-AF-105	LT-AF-Z:LP-DIR-AF	g	994	pmagpy-4.2.50	Y216-5a	u	0.05	0	0	0	12	273
AFP	This study		0.4	210.7	23.2	Y216-5a_LP-DIR-AF	lancaste 2022-04-05 16:32:29	5.03E-06	1.23E-08	2.88E-08	1.31E-08	8	273	Y216-5a_LP-DIR-AF-106	LT-AF-Z:LP-DIR-AF	g	995	pmagpy-4.2.50	Y216-5a	u	0.06	0	0	0	13	273
AFP	This study		0.3	211.1	23.8	Y216-5a_LP-DIR-AF	lancaste 2022-04-05 16:34:52	3.75E-06	6.33E-09	1.63E-08	9.11E-09	8	273	Y216-5a_LP-DIR-AF-107	LT-AF-Z:LP-DIR-AF	g	996	pmagpy-4.2.50	Y216-5a	u	0.07	0	0	0	14	273
AFP	This study		0.3	211.5	23.4	Y216-5a_LP-DIR-AF	lancaste 2022-04-05 16:37:14	3.11E-06	5.73E-09	1.24E-08	7.69E-09	8	273	Y216-5a_LP-DIR-AF-108	LT-AF-Z:LP-DIR-AF	g	997	pmagpy-4.2.50	Y216-5a	u	0.08	0	0	0	15	273
AFP	This study		0.7	244.1	77.6	Y216-6a_LP-DIR-AF	lancaste 2022-03-24 17:06:56	2.22E-05	1.87E-07	1.70E-07	6.39E-08	8	273	Y216-6a_LP-DIR-AF-109	LT-NO:LP-DIR-AF	g	998	pmagpy-4.2.50	Y216-6a	u	0	0	0	0		273
AFP	This study		0.7	245	77.6	Y216-6a_LP-DIR-AF	lancaste 2022-04-19 17:40:46	2.22E-05	2.03E-07	1.81E-07	6.41E-08	8	273	Y216-6a_LP-DIR-AF-110	LT-NO:LP-DIR-AF	g	999	pmagpy-4.2.50	Y216-6a	u	0	0	0	0	1	273
AFP	This study		0.4	245.5	77.6	Y216-6a_LP-DIR-AF	lancaste 2022-04-19 17:43:05	2.21E-05	1.27E-07	1.12E-07	5.57E-08	8	273	Y216-6a_LP-DIR-AF-111	LT-AF-Z:LP-DIR-AF	g	1	pmagpy-4.2.50	Y216-6a	u	0.0025	0	0	0	2	273
AFP	This study		0.5	245.4	77.4	Y216-6a_LP-DIR-AF	lancaste 2022-04-19 17:45:24	2.17E-05	1.24E-07	1.16E-07	5.49E-08	8	273	Y216-6a_LP-DIR-AF-112	LT-AF-Z:LP-DIR-AF	g	1001	pmagpy-4.2.50	Y216-6a	u	0.005	0	0	0	3	273
AFP	This study		0.5	245.1	77.4	Y216-6a_LP-DIR-AF	lancaste 2022-04-19 17:47:42	2.12E-05	1.38E-07	1.09E-07	5.41E-08	8	273	Y216-6a_LP-DIR-AF-113	LT-AF-Z:LP-DIR-AF	g	1002	pmagpy-4.2.50	Y216-6a	u	0.0075	0	0	0	4	273
AFP	This study		0.5	245.2	77.3	Y216-6a_LP-DIR-AF	lancaste 2022-04-19 17:50:00	2.05E-05	1.19E-07	1.07E-07	5.23E-08	8	273	Y216-6a_LP-DIR-AF-114	LT-AF-Z:LP-DIR-AF	g	1003	pmagpy-4.2.50	Y216-6a	u	0.01	0	0	0	5	273
AFP	This study		0.4	245.4	77.3	Y216-6a_LP-DIR-AF	lancaste 2022-04-19 17:52:19	1.95E-05	1.09E-07	1.03E-07	4.98E-08	8	273	Y216-6a_LP-DIR-AF-115	LT-AF-Z:LP-DIR-AF	g	1004	pmagpy-4.2.50	Y216-6a	u	0.0125	0	0	0	6	273
AFP	This study		0.4	245.4	77.3	Y216-6a_LP-DIR-AF	lancaste 2022-04-19 17:54:38	1.84E-05	1.02E-07	9.59E-08	4.64E-08	8	273	Y216-6a_LP-DIR-AF-116	LT-AF-Z:LP-DIR-AF	g	1005	pmagpy-4.2.50	Y216-6a	u	0.015	0	0	0	7	273
AFP	This study		0.4	245.6	77.3	Y216-6a_LP-DIR-AF	lancaste 2022-04-19 17:56:56	1.60E-05	9.08E-08	8.33E-08	3.88E-08	8	273	Y216-6a_LP-DIR-AF-117	LT-AF-Z:LP-DIR-AF	g	1006	pmagpy-4.2.50	Y216-6a	u	0.02	0	0	0	8	273
AFP	This study		0.4	246.2	77.4	Y216-6a_LP-DIR-AF	lancaste 2022-04-19 17:59:14	1.35E-05	7.32E-08	6.80E-08	3.11E-08	8	273	Y216-6a_LP-DIR-AF-118	LT-AF-Z:LP-DIR-AF	g	1007	pmagpy-4.2.50	Y216-6a	u	0.025	0	0	0	9	273
AFP	This study		0.4	245.4	77.2	Y216-6a_LP-DIR-AF	lancaste 2022-04-19 18:01:32	1.07E-05	5.39E-08	4.90E-08	2.25E-08	8	273	Y216-6a_LP-DIR-AF-119	LT-AF-Z:LP-DIR-AF	g	1008	pmagpy-4.2.50	Y216-6a	u	0.03	0	0	0	1	273
AFP	This study		0.3	248.9	77.2	Y216-6a_LP-DIR-AF	lancaste 2022-04-19 18:03:51	7.95E-06	3.29E-08	3.27E-08	1.46E-08	8	273	Y216-6a_LP-DIR-AF-120	LT-AF-Z:LP-DIR-AF	g	1009	pmagpy-4.2.50	Y216-6a	u	0.04	0	0	0	11	273
AFP	This study		0.3	249.1	77.1	Y216-6a_LP-DIR-AF	lancaste 2022-04-19 18:06:09	6.06E-06	2.67E-08	2.06E-08	9.03E-09	8	273	Y216-6a_LP-DIR-AF-121	LT-AF-Z:LP-DIR-AF	g	101	pmagpy-4.2.50	Y216-6a	u	0.05	0	0	0	12	273
AFP	This study		0.2	250.1	77	Y216-6a_LP-DIR-AF	lancaste 2022-04-19 18:08:27	4.90E-06	1.45E-08	1.48E-08	5.80E-09	8	273	Y216-6a_LP-DIR-AF-122	LT-AF-Z:LP-DIR-AF	g	1011	pmagpy-4.2.50	Y216-6a	u	0.06	0	0	0	13	273
AFP	This study		0.2	259.1	74.6	Y216-6a_LP-DIR-AF	lancaste 2022-04-19 18:10:47	3.74E-06	1.07E-08	8.75E-09	3.22E-09	8	273	Y216-6a_LP-DIR-AF-123	LT-AF-Z:LP-DIR-AF	g	1012	pmagpy-4.2.50	Y216-6a	u	0.08	0	0	0	14	273
AFP	This study		0.4	156	76.8	Y216-7a_LP-DIR-T	lancaste 2022-07-06 10:17:28	2.89E-05	1.38E-07	1.26E-07	6.48E-08	8	273	Y216-7a_LP-DIR-T-124	LT-T-Z:LP-DIR-T	g	1013	pmagpy-4.2.50	Y216-7a	u	0	0	0	0		599.5
AFP	This study		0.5	155.9	76.9	Y216-7a_LP-DIR-T	lancaste 2022-07-06 13:15:20	2.76E-05	9.44E-08	1.98E-07	5.63E-08	8	273	Y216-7a_LP-DIR-T-125	LT-T-Z:LP-DIR-T	g	1014	pmagpy-4.2.50	Y216-7a	u	0	0	0	0	1	373
AFP	This study		0.6	157.3	77.2	Y216-7a_LP-DIR-T	lancaste 2022-07-06 16:05:29	2.61E-05	8.80E-08	2.66E-07	4.04E-08	8	273	Y216-7a_LP-DIR-T-126	LT-T-Z:LP-DIR-T	g	1015	pmagpy-4.2.50	Y216-7a	u	0	0	0	0	2	473
AFP	This study		0.4	158.5	77.1	Y216-7a_LP-DIR-T	lancaste 2022-07-08 10:08:51	2.57E-05	1.14E-07	1.50E-07	5.10E-08	8	273	Y216-7a_LP-DIR-T-127	LT-T-Z:LP-DIR-T	g	1016	pmagpy-4.2.50	Y216-7a	u	0	0	0	0	3	573
AFP	This study		0.4	158.2	77.2	Y216-7a_LP-DIR-T	lancaste 2022-07-08 12:57:51	2.28E-05	1.12E-07	9.10E-08	4.98E-08	8	273	Y216-7a_LP-DIR-T-128	LT-T-Z:LP-DIR-T	g	1017	pmagpy-4.2.50	Y216-7a	u	0	0	0	0	4	623
AFP	This study		0.2	161	78.1	Y216-7a_LP-DIR-T	lancaste 2022-07-08 16:30:03	1.31E-05	4.24E-08	2.77E-08	2.07E-08	8	273	Y216-7a_LP-DIR-T-129	LT-T-Z:LP-DIR-T	g	1018	pmagpy-4.2.50	Y216-7a	u	0	0	0	0	5	673
AFP	This study		0.1	163.7	79.3	Y216-7a_LP-DIR-T	lancaste 2022-07-18 09:40:25	2.63E-06	4.35E-09	5.06E-09	2.86E-09	8	273	Y216-7a_LP-DIR-T-130	LT-T-Z:LP-DIR-T	g	1019	pmagpy-4.2.50	Y216-7a	u	0	0	0	0	6	723
AFP	This study		0.1	141.4	78.8	Y216-7a_LP-DIR-T	lancaste 2022-07-18 12:10:16	1.26E-06	2.20E-09	2.43E-09	9.75E-10	8	273	Y216-7a_LP-DIR-T-131	LT-T-Z:LP-DIR-T	g	102	pmagpy-4.2.50	Y216-7a	u	0	0	0	0	7	748
AFP	This study		0.2	148.5	75.7	Y216-7a_LP-DIR-T	lancaste 2022-07-18 14:50:14	5.16E-07	1.33E-09	1.34E-09	1.57E-09	8	273	Y216-7a_LP-DIR-T-132	LT-T-Z:LP-DIR-T	g	1021	pmagpy-4.2.50	Y216-7a	u	0	0	0	0	8	773
AFP	This study		1.4	136.9	82.9	Y216-7a_LP-DIR-T	lancaste 2022-07-18 17:12:22	2.99E-07	5.25E-09	5.49E-09	1.82E-09	8	273	Y216-7a_LP-DIR-T-133	LT-T-Z:LP-DIR-T	g	1022	pmagpy-4.2.50	Y216-7a	u	0	0	0	0	9	788
AFP	This study		0.2	145.2	81.6	Y216-8a_LP-DIR-AF	lancaste 2022-03-24 17:09:08	2.20E-05	5.18E-08	4.88E-08	6.56E-08	8	273	Y216-8a_LP-DIR-AF-134	LT-NO:LP-DIR-AF	g	1023	pmagpy-4.2.50	Y216-8a	u	0	0	0	0		273
AFP	This study		0.2	143.8	81.7	Y216-8a_LP-DIR-AF	lancaste 2022-03-31 18:58:22	2.20E-05	5.47E-08	4.51E-08	7.61E-08	8	273	Y216-8a_LP-DIR-AF-135	LT-NO:LP-DIR-AF	g	1024	pmagpy-4.2.50	Y216-8a	u	0	0	0	0	1	273
AFP	This study		0.2	144.2	81.6	Y216-8a_LP-DIR-AF	lancaste 2022-03-31 19:00:40	2.18E-05	5.65E-08	6.24E-08	5.57E-08	8	273	Y216-8a_LP-DIR-AF-136	LT-AF-Z:LP-DIR-AF	g	1025	pmagpy-4.2.50	Y216-8a	u	0.0025	0	0	0	2	273
AFP	This study		0.2	144.8	81.7	Y216-8a_LP-DIR-AF	lancaste 2022-03-31 19:02:58	2.14E-05	5.48E-08	5.92E-08	5.49E-08	8	273	Y216-8a_LP-DIR-AF-137	LT-AF-Z:LP-DIR-AF	g	1026	pmagpy-4.2.50	Y216-8a	u	0.005	0	0	0	3	273
AFP	This study		0.2	145.2	81.8	Y216-8a_LP-DIR-AF	lancaste 2022-03-31 19:05:16	2.09E-05	5.23E-08	5.54E-08	5.36E-08	8	273	Y216-8a_LP-DIR-AF-138	LT-AF-Z:LP-DIR-AF	g	1027	pmagpy-4.2.50	Y216-8a	u	0.0075	0	0	0	4	273
AFP	This study		0.2	145.6	81.9	Y216-8a_LP-DIR-AF	lancaste 2022-03-31 19:07:33	2.03E-05	5.40E-08	5.52E-08	5.16E-08	8	273	Y216-8a_LP-DIR-AF-139	LT-AF-Z:LP-DIR-AF	g	1028	pmagpy-4.2.50	Y216-8a	u	0.01	0	0	0	5	273
AFP	This study		0.2	145.8	81.9	Y216-8a_LP-DIR-AF	lancaste 2022-03-31 19:09:51	1.95E-05	5.16E-08	5.62E-08	4.94E-08	8	273	Y216-8a_LP-DIR-AF-140	LT-AF-Z:LP-DIR-AF	g	1029	pmagpy-4.2.50	Y216-8a	u	0.0125	0	0	0	6	273
AFP	This study		0.2	146	81.9	Y216-8a_LP-DIR-AF	lancaste 2022-03-31 19:12:09	1.84E-05	4.20E-08	4.88E-08	4.65E-08	8	273	Y216-8a_LP-DIR-AF-141	LT-AF-Z:LP-DIR-AF	g	103	pmagpy-4.2.50	Y216-8a	u	0.015	0	0	0	7	273
AFP	This study		0.2	146.2	82	Y216-8a_LP-DIR-AF	lancaste 2022-03-31 19:14:27	1.61E-05	4.04E-08	4.06E-08	4.01E-08	8	273	Y216-8a_LP-DIR-AF-142	LT-AF-Z:LP-DIR-AF	g	1031	pmagpy-4.2.50	Y216-8a	u	0.02	0	0	0	8	273
AFP	This study		0.2	146.2	82	Y216-8a_LP-DIR-AF	lancaste 2022-03-31 19:16:44	1.38E-05	3.46E-08	3.62E-08	3.38E-08	8	273	Y216-8a_LP-DIR-AF-143	LT-AF-Z:LP-DIR-AF	g	1032	pmagpy-4.2.50	Y216-8a	u	0.025	0	0	0	9	273
AFP	This study		0.2	145.9	81.9	Y216-8a_LP-DIR-AF	lancaste 2022-03-31 19:19:02	1.10E-05	2.44E-08	2.53E-08	2.62E-08	8	273	Y216-8a_LP-DIR-AF-144	LT-AF-Z:LP-DIR-AF	g	1033	pmagpy-4.2.50	Y216-8a	u	0.03	0	0	0	1	273
AFP	This study		0.2	144.9	81.8	Y216-8a_LP-DIR-AF	lancaste 2022-03-31 19:21:20	8.35E-06	1.81E-08	1.84E-08	1.89E-08	8	273	Y216-8a_LP-DIR-AF-145	LT-AF-Z:LP-DIR-AF	g	1034	pmagpy-4.2.50	Y216-8a	u	0.04	0	0	0	11	273
AFP	This study		0.2	144.9	82.1	Y216-8a_LP-DIR-AF	lancaste 2022-03-31 19:23:39	6.53E-06	1.44E-08	1.47E-08	1.42E-08	8	273	Y216-8a_LP-DIR-AF-146	LT-AF-Z:LP-DIR-AF	g	1035	pmagpy-4.2.50	Y216-8a	u	0.05	0	0	0	12	273
AFP	This study		0.2	152.5	82.9	Y216-8a_LP-DIR-AF	lancaste 2022-03-31 19:25:57	5.41E-06	1.09E-08	1.17E-08	1.11E-08	8	273	Y216-8a_LP-DIR-AF-147	LT-AF-Z:LP-DIR-AF	g	1036	pmagpy-4.2.50	Y216-8a	u	0.06	0	0	0	13	273
AFP	This study		0.1	140.8	82	Y216-8a_LP-DIR-AF	lancaste 2022-03-31 19:28:14	4.73E-06	9.57E-09	8.11E-09	9.54E-09	8	273	Y216-8a_LP-DIR-AF-148	LT-AF-Z:LP-DIR-AF	g	1037	pmagpy-4.2.50	Y216-8a	u	0.07	0	0	0	14	273
AFP	This study		0.1	150.9	83.3	Y216-8a_LP-DIR-AF	lancaste 2022-03-31 19:30:33	4.24E-06	7.64E-09	6.99E-09	8.40E-09	8	273	Y216-8a_LP-DIR-AF-149	LT-AF-Z:LP-DIR-AF	g	1038	pmagpy-4.2.50	Y216-8a	u	0.08	0	0	0	15	273
AFP	This study		0.3	225.6	68	Y216-9a_LP-DIR-T	lancaste 2022-03-24 17:11:20	6.82E-06	2.59E-08	2.50E-08	1.01E-08	8	273	Y216-9a_LP-DIR-T-150	LT-NO:LP-DIR-T	g	1039	pmagpy-4.2.50	Y216-9a	u	0	0	0	0		273
AFP	This study		0.6	228.2	67.6	Y216-9a_LP-DIR-T	lancaste 2022-04-27 15:23:45	6.83E-06	3.46E-08	6.50E-08	1.48E-08	8	273	Y216-9a_LP-DIR-T-151	LT-NO:LP-DIR-T	g	104	pmagpy-4.2.50	Y216-9a	u	0	0	0	0	1	273
AFP	This study		1.4	230.2	67.3	Y216-9a_LP-DIR-T	lancaste 2022-04-28 12:19:09	6.42E-06	1.03E-07	1.16E-07	1.45E-08	8	273	Y216-9a_LP-DIR-T-152	LT-T-Z:LP-DIR-T	g	1041	pmagpy-4.2.50	Y216-9a	u	0	0	0	0	2	373
AFP	This study		0.5	231.1	67.3	Y216-9a_LP-DIR-T	lancaste 2022-04-28 15:29:40	6.10E-06	4.34E-08	3.11E-08	1.50E-08	8	273	Y216-9a_LP-DIR-T-153	LT-T-Z:LP-DIR-T	g	1042	pmagpy-4.2.50	Y216-9a	u	0	0	0	0	3	473
AFP	This study		0.6	229.1	67.2	Y216-9a_LP-DIR-T	lancaste 2022-04-28 19:10:32	6.00E-06	5.49E-08	2.73E-08	1.37E-08	8	273	Y216-9a_LP-DIR-T-154	LT-T-Z:LP-DIR-T	g	1043	pmagpy-4.2.50	Y216-9a	u	0	0	0	0	4	523
AFP	This study		0.6	230.7	67.1	Y216-9a_LP-DIR-T	lancaste 2022-04-29 17:42:32	5.93E-06	5.24E-08	2.90E-08	1.48E-08	8	273	Y216-9a_LP-DIR-T-155	LT-T-Z:LP-DIR-T	g	1044	pmagpy-4.2.50	Y216-9a	u	0	0	0	0	5	573
AFP	This study		0.7	230.2	67.1	Y216-9a_LP-DIR-T	lancaste 2022-05-02 15:11:37	5.83E-06	6.85E-08	2.70E-08	9.69E-09	8	273	Y216-9a_LP-DIR-T-156	LT-T-Z:LP-DIR-T	g	1045	pmagpy-4.2.50	Y216-9a	u	0	0	0	0	6	623
AFP	This study		0.6	230.1	67.1	Y216-9a_LP-DIR-T	lancaste 2022-05-02 19:01:51	5.84E-06	5.84E-08	2.70E-08	1.17E-08	8	273	Y216-9a_LP-DIR-T-157	LT-T-Z:LP-DIR-T	g	1046	pmagpy-4.2.50	Y216-9a	u	0	0	0	0	7	673
AFP	This study		0.5	231.7	68.1	Y216-9a_LP-DIR-T	lancaste 2022-05-03 18:52:02	1.12E-06	7.76E-09	4.46E-09	3.51E-09	8	273	Y216-9a_LP-DIR-T-158	LT-T-Z:LP-DIR-T	g	1047	pmagpy-4.2.50	Y216-9a	u	0	0	0	0	8	723
AFP	This study		0.4	229.7	69.1	Y216-9a_LP-DIR-T	lancaste 2022-05-03 22:46:39	6.56E-07	4.43E-09	2.97E-09	4.16E-09	8	273	Y216-9a_LP-DIR-T-159	LT-T-Z:LP-DIR-T	g	1048	pmagpy-4.2.50	Y216-9a	u	0	0	0	0	9	748
AFP	This study		0.8	228.3	68	Y216-9a_LP-DIR-T	lancaste 2022-05-05 11:51:22	4.51E-07	3.28E-09	5.30E-09	2.68E-09	8	273	Y216-9a_LP-DIR-T-160	LT-T-Z:LP-DIR-T	g	1049	pmagpy-4.2.50	Y216-9a	u	0	0	0	0	1	773
AFP	This study		0.6	229.8	67	Y216-9a_LP-DIR-T	lancaste 2022-05-10 17:27:41	1.74E-07	1.33E-09	1.11E-09	2.20E-09	8	273	Y216-9a_LP-DIR-T-161	LT-T-Z:LP-DIR-T	g	105	pmagpy-4.2.50	Y216-9a	u	0	0	0	0	11	793
AFP	This study		0.5	235.4	67.4	Y216-9a_LP-DIR-T	lancaste 2022-05-11 08:37:16	1.07E-07	6.04E-10	8.21E-10	1.16E-09	8	273	Y216-9a_LP-DIR-T-162	LT-T-Z:LP-DIR-T	g	1051	pmagpy-4.2.50	Y216-9a	u	0	0	0	0	12	813
